accident_id,city,state,latitude,longitude,cluster,risk_score,hour,casualties,accident_severity,weather,visibility,road_type,traffic_density
10946,Chennai,Tamil Nadu,13.173838,80.177727,1,0.1,20,4,minor,clear,high,highway,medium
10947,Chandigarh,Punjab,30.774527,76.806665,1,0.1,6,3,minor,clear,high,rural,low
10948,Chennai,Tamil Nadu,13.101597,80.227788,2,0.45,23,0,major,fog,low,highway,medium
10949,Delhi,Delhi,28.485851,77.066498,0,0.45,14,2,fatal,rain,medium,urban,low
10950,Chennai,Tamil Nadu,13.136259,80.136916,2,0.45,0,0,minor,fog,low,highway,low
10951,Pune,Maharashtra,18.547137,73.873114,2,0.6,10,1,major,fog,low,urban,medium
10952,Hyderabad,Telangana,17.390433,78.572847,2,0.45,1,0,minor,fog,low,highway,low
10953,Pune,Maharashtra,18.413457,73.871617,1,0.1,4,2,minor,clear,high,urban,medium
10954,Mumbai,Maharashtra,18.917234,72.755711,1,0.1,6,0,minor,clear,high,highway,low
10955,Pune,Maharashtra,18.405593,73.917662,1,0.3,22,4,minor,clear,high,urban,high
10956,Chennai,Tamil Nadu,12.97963,80.29538,2,0.45,23,3,minor,fog,low,highway,low
10957,Hyderabad,Telangana,17.511852,78.321199,2,0.45,3,2,minor,fog,low,urban,medium
10958,Kolkata,West Bengal,22.56549,88.369841,1,0.25,17,2,minor,clear,high,rural,medium
10959,Kolkata,West Bengal,22.58205,88.292291,3,0.6,18,1,major,rain,low,rural,medium
10960,Chennai,Tamil Nadu,13.119107,80.183902,1,0.1,20,4,minor,clear,high,highway,medium
10961,Chandigarh,Punjab,30.704932,76.873242,1,0.3,20,4,minor,clear,high,rural,high
10962,Delhi,Delhi,28.474569,77.029744,3,0.45,20,1,minor,rain,low,rural,medium
10963,Delhi,Delhi,28.429289,77.179055,1,0.3,11,0,major,clear,high,rural,high
10964,Bangalore,Karnataka,12.874408,77.640218,2,0.8,19,4,minor,fog,low,highway,high
10965,Delhi,Delhi,28.789375,76.938265,1,0.1,4,3,major,clear,high,rural,low
10966,Delhi,Delhi,28.778101,76.810066,1,0.3,11,3,minor,clear,high,highway,high
10967,Chandigarh,Punjab,30.624318,76.822448,2,0.8,18,2,major,fog,low,urban,high
10968,Hyderabad,Telangana,17.431841,78.27948,3,0.65,20,0,minor,rain,low,rural,high
10969,Mumbai,Maharashtra,19.143753,72.818444,1,0.1,14,3,major,clear,high,highway,low
10970,Delhi,Delhi,28.48577,77.182847,0,0.45,13,3,minor,rain,medium,highway,high
10971,Kolkata,West Bengal,22.481802,88.294757,1,0.1,22,1,minor,clear,high,highway,low
10972,Bangalore,Karnataka,12.87799,77.8,2,0.65,3,0,minor,fog,low,rural,high
10973,Pune,Maharashtra,18.592564,73.767139,2,0.45,20,4,major,fog,low,urban,medium
10974,Delhi,Delhi,28.709596,76.937251,2,0.45,16,4,major,fog,low,rural,medium
10975,Mumbai,Maharashtra,19.264031,72.713717,0,0.25,4,1,major,rain,medium,rural,low
10976,Chennai,Tamil Nadu,13.175078,80.119876,2,0.45,13,0,minor,fog,low,rural,medium
10977,Hyderabad,Telangana,17.424374,78.430059,2,0.6,18,1,minor,fog,low,highway,medium
10978,Bangalore,Karnataka,13.147517,77.415279,2,0.45,5,0,minor,fog,low,urban,low
10979,Hyderabad,Telangana,17.533287,78.499422,2,0.65,23,2,minor,fog,low,rural,high
10980,Pune,Maharashtra,18.438353,73.798502,1,0.3,6,5,minor,clear,high,highway,high
10981,Pune,Maharashtra,18.558031,73.896847,1,0.45,18,4,minor,clear,high,highway,high
10982,Mumbai,Maharashtra,19.02637,72.841852,2,0.45,7,1,minor,fog,low,highway,medium
10983,Bangalore,Karnataka,13.170675,77.704781,0,0.25,21,0,minor,rain,medium,highway,low
10984,Bangalore,Karnataka,13.027492,77.506537,1,0.3,12,0,major,clear,high,highway,high
10985,Chandigarh,Punjab,30.711115,76.865272,1,0.25,19,0,minor,clear,high,urban,low
10986,Chennai,Tamil Nadu,12.999524,80.161533,1,0.45,19,0,minor,clear,high,highway,high
10987,Mumbai,Maharashtra,19.135161,72.851561,2,0.65,4,5,fatal,fog,low,highway,low
10988,Kolkata,West Bengal,22.555311,88.494161,1,0.3,15,1,major,clear,high,highway,high
10989,Hyderabad,Telangana,17.510074,78.245136,3,0.65,0,4,fatal,rain,low,highway,low
10990,Delhi,Delhi,28.710944,77.279961,2,0.65,3,5,minor,fog,low,highway,high
10991,Pune,Maharashtra,18.69465,73.978104,2,1.0,9,3,fatal,fog,low,highway,high
10992,Mumbai,Maharashtra,18.850964,72.970246,3,0.45,1,1,minor,rain,low,rural,low
10993,Kolkata,West Bengal,22.49777,88.300312,2,0.45,6,3,minor,fog,low,rural,low
10994,Bangalore,Karnataka,12.855194,77.73627,2,0.45,1,0,major,fog,low,urban,low
10995,Chandigarh,Punjab,30.673893,76.874218,1,0.3,23,0,minor,clear,high,urban,high
10996,Pune,Maharashtra,18.617549,73.70234,2,0.65,21,1,minor,fog,low,urban,high
10997,Delhi,Delhi,28.677562,77.195417,2,0.65,4,1,major,fog,low,rural,high
10998,Mumbai,Maharashtra,19.200246,72.805725,3,0.45,13,1,minor,rain,low,rural,low
10999,Mumbai,Maharashtra,19.152504,72.913391,0,0.25,3,3,minor,rain,medium,highway,medium
11000,Chandigarh,Punjab,30.778129,76.764039,3,0.45,6,1,major,rain,low,highway,low
11001,Chandigarh,Punjab,30.76328,76.714115,1,0.3,21,1,minor,clear,high,urban,high
11002,Delhi,Delhi,28.898635,76.916364,2,0.65,21,1,major,fog,low,highway,high
11003,Chennai,Tamil Nadu,12.875431,80.265862,1,0.1,22,2,minor,clear,high,urban,medium
11004,Pune,Maharashtra,18.490157,73.86878,3,0.45,0,2,minor,rain,low,highway,low
11005,Chandigarh,Punjab,30.658742,76.738041,1,0.45,18,3,minor,clear,high,rural,high
11006,Chandigarh,Punjab,30.621806,76.750219,1,0.1,5,3,minor,clear,high,highway,medium
11007,Chennai,Tamil Nadu,12.819487,80.15465,1,0.3,6,1,minor,clear,high,highway,high
11008,Kolkata,West Bengal,22.49576,88.239548,1,0.3,16,1,minor,clear,high,rural,high
11009,Pune,Maharashtra,18.491877,73.911131,1,0.3,11,2,major,clear,high,urban,high
11010,Pune,Maharashtra,18.486067,73.953164,2,0.65,12,4,fatal,fog,low,urban,medium
11011,Chennai,Tamil Nadu,12.998076,80.256593,1,0.1,11,3,minor,clear,high,rural,medium
11012,Kolkata,West Bengal,22.550554,88.240916,2,0.55,7,0,major,fog,low,highway,low
11013,Chandigarh,Punjab,30.636685,76.748781,2,0.65,3,3,major,fog,low,urban,high
11014,Kolkata,West Bengal,22.427777,88.342196,2,0.65,3,5,fatal,fog,low,rural,low
11015,Hyderabad,Telangana,17.237617,78.521466,0,0.25,15,2,minor,rain,medium,urban,low
11016,Hyderabad,Telangana,17.592124,78.392376,2,0.45,21,3,minor,fog,low,highway,low
11017,Chennai,Tamil Nadu,13.014908,80.162645,1,0.1,22,0,minor,clear,high,urban,low
11018,Delhi,Delhi,28.623426,77.085225,1,0.25,17,2,minor,clear,high,highway,medium
11019,Kolkata,West Bengal,22.628993,88.488755,1,0.1,12,4,minor,clear,high,highway,medium
11020,Bangalore,Karnataka,12.801966,77.727736,2,0.65,1,1,fatal,fog,low,highway,low
11021,Hyderabad,Telangana,17.239742,78.584431,2,0.45,2,0,major,fog,low,urban,low
11022,Delhi,Delhi,28.40673,76.92026,0,0.4,10,1,major,rain,medium,rural,low
11023,Kolkata,West Bengal,22.486188,88.214884,1,0.1,21,0,major,clear,high,highway,medium
11024,Bangalore,Karnataka,12.807775,77.444908,1,0.3,20,0,major,clear,high,rural,high
11025,Delhi,Delhi,28.744002,76.90389,1,0.45,18,0,minor,clear,high,rural,high
11026,Bangalore,Karnataka,12.968856,77.616502,1,0.3,0,2,fatal,clear,high,urban,low
11027,Chennai,Tamil Nadu,13.163592,80.24374,2,0.65,15,2,major,fog,low,highway,high
11028,Bangalore,Karnataka,13.087188,77.510524,1,0.45,10,4,minor,clear,high,urban,high
11029,Chennai,Tamil Nadu,12.818857,80.283231,2,0.65,23,3,fatal,fog,low,urban,low
11030,Mumbai,Maharashtra,18.987828,72.96626,1,0.1,22,2,minor,clear,high,urban,medium
11031,Bangalore,Karnataka,13.144841,77.66891,1,0.3,16,0,minor,clear,high,highway,high
11032,Pune,Maharashtra,18.533161,73.886693,1,0.1,2,3,minor,clear,high,highway,low
11033,Pune,Maharashtra,18.540018,73.900166,3,0.45,0,2,minor,rain,low,urban,medium
11034,Bangalore,Karnataka,13.114131,77.763828,2,0.45,15,2,minor,fog,low,urban,medium
11035,Chennai,Tamil Nadu,12.945768,80.149835,2,0.6,8,3,minor,fog,low,urban,medium
11036,Mumbai,Maharashtra,18.932388,72.948351,1,0.1,16,0,minor,clear,high,urban,medium
11037,Bangalore,Karnataka,13.170061,77.445621,2,0.45,13,1,major,fog,low,urban,medium
11038,Hyderabad,Telangana,17.288857,78.446698,2,0.65,15,0,major,fog,low,highway,high
11039,Chandigarh,Punjab,30.673923,76.789266,1,0.1,23,3,minor,clear,high,highway,low
11040,Kolkata,West Bengal,22.555473,88.400505,1,0.1,6,0,major,clear,high,urban,medium
11041,Kolkata,West Bengal,22.432644,88.388856,1,0.45,18,4,minor,clear,high,highway,high
11042,Bangalore,Karnataka,13.164358,77.642299,2,0.45,22,0,minor,fog,low,urban,low
11043,Mumbai,Maharashtra,18.920808,72.915916,1,0.3,15,4,fatal,clear,high,rural,medium
11044,Kolkata,West Bengal,22.568199,88.392585,0,0.6,10,2,minor,rain,medium,rural,high
11045,Mumbai,Maharashtra,19.212989,72.852207,3,0.45,23,1,minor,rain,low,rural,low
11046,Bangalore,Karnataka,12.959178,77.73664,1,0.1,2,1,minor,clear,high,rural,low
11047,Pune,Maharashtra,18.424345,73.788263,0,0.25,22,4,minor,rain,medium,urban,low
11048,Pune,Maharashtra,18.600268,73.843091,1,0.1,12,3,major,clear,high,rural,medium
11049,Hyderabad,Telangana,17.349145,78.310785,0,0.25,5,0,major,rain,medium,urban,medium
11050,Chennai,Tamil Nadu,13.135463,80.162444,2,0.45,3,3,minor,fog,low,rural,medium
11051,Pune,Maharashtra,18.469867,73.903164,2,0.45,16,0,minor,fog,low,urban,low
11052,Hyderabad,Telangana,17.482113,78.331447,1,0.1,4,1,minor,clear,high,rural,low
11053,Pune,Maharashtra,18.693075,73.85888,0,0.45,23,4,fatal,rain,medium,urban,medium
11054,Pune,Maharashtra,18.6621,73.853615,3,0.85,16,5,fatal,rain,low,rural,high
11055,Mumbai,Maharashtra,19.156045,72.79037,3,0.45,15,1,minor,rain,low,urban,low
11056,Mumbai,Maharashtra,18.943778,72.73669,1,0.1,7,1,major,clear,high,urban,medium
11057,Chennai,Tamil Nadu,13.084085,80.1191,2,0.45,3,1,major,fog,low,rural,low
11058,Chandigarh,Punjab,30.75205,76.848638,1,0.45,17,1,minor,clear,high,urban,high
11059,Pune,Maharashtra,18.553231,73.90113,2,0.45,20,1,minor,fog,low,highway,medium
11060,Delhi,Delhi,28.586249,77.191278,3,0.45,11,1,major,rain,low,rural,low
11061,Kolkata,West Bengal,22.473905,88.237335,0,0.6,17,4,fatal,rain,medium,urban,low
11062,Hyderabad,Telangana,17.272537,78.296453,2,0.45,4,1,minor,fog,low,rural,low
11063,Bangalore,Karnataka,13.143139,77.449939,1,0.1,2,5,minor,clear,high,urban,low
11064,Hyderabad,Telangana,17.208134,78.31242,0,0.45,13,4,fatal,rain,medium,highway,low
11065,Chennai,Tamil Nadu,13.081496,80.105161,2,0.45,13,0,minor,fog,low,urban,low
11066,Delhi,Delhi,28.75676,77.269631,1,0.1,16,4,major,clear,high,highway,low
11067,Chennai,Tamil Nadu,13.142073,80.140791,1,0.1,5,2,major,clear,high,highway,low
11068,Mumbai,Maharashtra,19.046018,72.842496,1,0.45,10,3,major,clear,high,urban,high
11069,Chandigarh,Punjab,30.754646,76.763497,1,0.1,0,2,major,clear,high,urban,low
11070,Kolkata,West Bengal,22.500321,88.410571,1,0.3,16,5,fatal,clear,high,urban,low
11071,Hyderabad,Telangana,17.308335,78.456295,2,0.45,6,1,major,fog,low,highway,low
11072,Pune,Maharashtra,18.409889,73.940595,1,0.25,19,2,minor,clear,high,urban,medium
11073,Kolkata,West Bengal,22.541744,88.352659,2,1.0,8,2,fatal,fog,low,rural,high
11074,Delhi,Delhi,28.615781,76.98049,2,0.8,9,4,minor,fog,low,rural,high
11075,Kolkata,West Bengal,22.469186,88.287742,3,0.65,13,2,minor,rain,low,highway,high
11076,Mumbai,Maharashtra,19.289652,72.795011,1,0.65,19,1,fatal,clear,high,urban,high
11077,Pune,Maharashtra,18.628263,73.857972,1,0.1,2,0,minor,clear,high,rural,medium
11078,Pune,Maharashtra,18.600248,73.889497,0,0.45,15,1,major,rain,medium,rural,high
11079,Bangalore,Karnataka,13.060743,77.413312,2,0.45,21,0,minor,fog,low,highway,medium
11080,Chennai,Tamil Nadu,12.926892,80.162337,2,0.55,4,1,major,fog,low,highway,medium
11081,Bangalore,Karnataka,13.121161,77.576041,3,0.6,10,0,major,rain,low,rural,medium
11082,Hyderabad,Telangana,17.584723,78.354519,2,0.65,16,2,fatal,fog,low,urban,medium
11083,Bangalore,Karnataka,12.97265,77.480421,1,0.5,23,1,fatal,clear,high,urban,high
11084,Delhi,Delhi,28.439264,77.067369,3,0.65,15,4,fatal,rain,low,highway,medium
11085,Kolkata,West Bengal,22.530215,88.244073,1,0.1,7,2,minor,clear,high,highway,medium
11086,Kolkata,West Bengal,22.540476,88.298258,1,0.1,3,2,major,clear,high,urban,low
11087,Bangalore,Karnataka,12.872337,77.727245,0,0.25,4,0,minor,rain,medium,rural,low
11088,Kolkata,West Bengal,22.413332,88.234332,2,0.45,21,4,minor,fog,low,rural,medium
11089,Chandigarh,Punjab,30.662339,76.754936,1,0.45,18,0,major,clear,high,urban,high
11090,Chennai,Tamil Nadu,13.076408,80.287607,2,0.65,1,4,fatal,fog,low,urban,medium
11091,Bangalore,Karnataka,13.054888,77.716418,3,0.45,12,1,minor,rain,low,highway,medium
11092,Chennai,Tamil Nadu,12.88041,80.264072,3,0.45,7,0,minor,rain,low,highway,medium
11093,Chandigarh,Punjab,30.617303,76.872794,0,0.25,15,1,minor,rain,medium,urban,medium
11094,Chandigarh,Punjab,30.680866,76.824696,2,0.65,21,2,minor,fog,low,urban,high
11095,Chandigarh,Punjab,30.70731,76.847641,1,0.1,15,1,major,clear,high,rural,low
11096,Delhi,Delhi,28.543263,77.019118,3,0.65,21,4,minor,rain,low,urban,high
11097,Chandigarh,Punjab,30.656174,76.721778,1,0.45,8,3,major,clear,high,rural,high
11098,Chandigarh,Punjab,30.762147,76.781112,2,0.45,1,1,minor,fog,low,rural,low
11099,Chennai,Tamil Nadu,12.873404,80.139849,1,0.3,3,3,fatal,clear,high,rural,low
11100,Delhi,Delhi,28.673419,77.063866,2,0.65,7,3,minor,fog,low,highway,high
11101,Chandigarh,Punjab,30.620923,76.821004,1,0.1,5,1,minor,clear,high,rural,low
11102,Kolkata,West Bengal,22.671703,88.331498,2,0.45,11,1,minor,fog,low,highway,low
11103,Chandigarh,Punjab,30.705321,76.752944,2,0.45,22,0,minor,fog,low,urban,low
11104,Chandigarh,Punjab,30.697198,76.734591,1,0.1,22,0,minor,clear,high,urban,low
11105,Chennai,Tamil Nadu,13.124613,80.123352,1,0.1,2,4,minor,clear,high,urban,low
11106,Chandigarh,Punjab,30.676567,76.871572,0,0.45,23,4,fatal,rain,medium,rural,low
11107,Hyderabad,Telangana,17.386716,78.423723,1,0.1,12,0,minor,clear,high,highway,low
11108,Kolkata,West Bengal,22.518964,88.41366,1,0.45,19,3,minor,clear,high,rural,high
11109,Chennai,Tamil Nadu,13.194478,80.129881,1,0.3,23,1,major,clear,high,highway,high
11110,Delhi,Delhi,28.789374,76.862046,0,0.25,23,4,minor,rain,medium,rural,medium
11111,Kolkata,West Bengal,22.595778,88.271286,0,0.4,9,0,major,rain,medium,urban,medium
11112,Pune,Maharashtra,18.464588,73.989236,0,0.4,17,1,minor,rain,medium,highway,medium
11113,Chennai,Tamil Nadu,12.813203,80.16428,1,0.3,7,1,fatal,clear,high,highway,low
11114,Chandigarh,Punjab,30.726933,76.82777,1,0.1,11,0,major,clear,high,rural,medium
11115,Delhi,Delhi,28.86182,76.832448,2,0.85,13,1,fatal,fog,low,highway,high
11116,Mumbai,Maharashtra,19.277706,72.707771,2,0.45,11,2,major,fog,low,rural,medium
11117,Chennai,Tamil Nadu,12.930637,80.2736,2,0.8,18,0,minor,fog,low,urban,high
11118,Chennai,Tamil Nadu,13.068199,80.245623,1,0.1,11,2,minor,clear,high,urban,medium
11119,Kolkata,West Bengal,22.558008,88.456791,1,0.1,11,1,minor,clear,high,highway,medium
11120,Delhi,Delhi,28.406676,77.016202,2,0.65,16,1,minor,fog,low,rural,high
11121,Pune,Maharashtra,18.514195,73.872311,0,0.6,8,0,major,rain,medium,rural,high
11122,Bangalore,Karnataka,12.890487,77.762825,0,0.25,12,3,minor,rain,medium,urban,medium
11123,Pune,Maharashtra,18.69612,73.966044,2,0.8,17,2,minor,fog,low,rural,high
11124,Bangalore,Karnataka,12.82014,77.52042,1,0.25,17,1,minor,clear,high,urban,low
11125,Pune,Maharashtra,18.427033,73.823269,3,0.65,5,0,minor,rain,low,rural,high
11126,Hyderabad,Telangana,17.407299,78.307436,2,0.65,20,2,minor,fog,low,highway,high
11127,Chennai,Tamil Nadu,13.002659,80.250873,0,0.65,12,4,fatal,rain,medium,urban,high
11128,Kolkata,West Bengal,22.666646,88.463629,3,0.45,2,1,minor,rain,low,rural,low
11129,Hyderabad,Telangana,17.392809,78.512899,1,0.1,1,2,minor,clear,high,rural,low
11130,Delhi,Delhi,28.633945,77.192313,2,0.65,23,1,fatal,fog,low,urban,medium
11131,Bangalore,Karnataka,13.050504,77.479738,2,0.65,3,5,fatal,fog,low,rural,medium
11132,Kolkata,West Bengal,22.661668,88.455832,2,0.85,5,3,fatal,fog,low,urban,high
11133,Chennai,Tamil Nadu,13.116974,80.140603,1,0.1,4,1,major,clear,high,urban,low
11134,Chandigarh,Punjab,30.785995,76.78432,3,0.45,20,1,minor,rain,low,urban,low
11135,Pune,Maharashtra,18.647658,73.930729,3,0.45,22,0,minor,rain,low,highway,medium
11136,Chennai,Tamil Nadu,12.905437,80.180288,0,0.25,2,2,minor,rain,medium,highway,low
11137,Chandigarh,Punjab,30.608936,76.728223,3,0.45,12,2,minor,rain,low,urban,low
11138,Bangalore,Karnataka,13.101554,77.728924,1,0.1,20,1,minor,clear,high,rural,low
11139,Delhi,Delhi,28.700007,77.021875,2,0.45,13,2,minor,fog,low,highway,low
11140,Mumbai,Maharashtra,19.104992,72.814819,3,0.85,23,2,fatal,rain,low,highway,high
11141,Hyderabad,Telangana,17.35223,78.336933,1,0.25,17,2,major,clear,high,highway,medium
11142,Chennai,Tamil Nadu,12.997029,80.180985,3,0.45,12,0,minor,rain,low,highway,medium
11143,Chennai,Tamil Nadu,13.171117,80.116406,1,0.1,13,2,minor,clear,high,highway,low
11144,Pune,Maharashtra,18.614108,73.778927,1,0.3,14,0,minor,clear,high,rural,high
11145,Delhi,Delhi,28.826555,76.817419,1,0.3,13,1,minor,clear,high,highway,high
11146,Chennai,Tamil Nadu,12.834635,80.280411,0,0.8,18,1,fatal,rain,medium,urban,high
11147,Pune,Maharashtra,18.645127,73.949704,2,0.6,18,2,minor,fog,low,highway,medium
11148,Pune,Maharashtra,18.650131,73.922859,1,0.3,11,2,fatal,clear,high,urban,low
11149,Kolkata,West Bengal,22.478266,88.384381,0,0.25,5,4,minor,rain,medium,rural,medium
11150,Pune,Maharashtra,18.645212,73.752696,2,0.45,4,0,major,fog,low,rural,low
11151,Chennai,Tamil Nadu,13.138862,80.274587,2,0.65,0,3,fatal,fog,low,urban,low
11152,Bangalore,Karnataka,13.152421,77.783151,2,0.45,1,2,major,fog,low,rural,medium
11153,Chennai,Tamil Nadu,13.148356,80.254258,1,0.1,21,2,minor,clear,high,highway,medium
11154,Mumbai,Maharashtra,18.97898,72.864516,2,0.45,1,3,minor,fog,low,highway,low
11155,Hyderabad,Telangana,17.232146,78.563728,1,0.1,20,3,minor,clear,high,highway,low
11156,Kolkata,West Bengal,22.641625,88.433547,1,0.3,0,4,fatal,clear,high,highway,low
11157,Mumbai,Maharashtra,19.134064,72.752129,2,0.65,21,5,fatal,fog,low,highway,medium
11158,Kolkata,West Bengal,22.685476,88.247556,1,0.1,7,4,minor,clear,high,rural,low
11159,Hyderabad,Telangana,17.344923,78.231183,2,0.65,21,0,minor,fog,low,rural,high
11160,Bangalore,Karnataka,13.08571,77.777404,1,0.1,12,1,minor,clear,high,urban,low
11161,Delhi,Delhi,28.423619,76.919222,3,0.45,21,0,minor,rain,low,rural,low
11162,Delhi,Delhi,28.751203,77.017417,3,0.45,14,2,major,rain,low,highway,low
11163,Mumbai,Maharashtra,19.153333,72.829821,1,0.65,8,1,fatal,clear,high,rural,high
11164,Pune,Maharashtra,18.693292,73.940446,2,0.45,1,0,major,fog,low,urban,medium
11165,Mumbai,Maharashtra,18.893342,72.764966,1,0.3,22,1,minor,clear,high,urban,high
11166,Kolkata,West Bengal,22.644185,88.363363,3,0.45,21,1,minor,rain,low,urban,medium
11167,Bangalore,Karnataka,12.991867,77.416178,2,0.45,14,2,minor,fog,low,highway,medium
11168,Kolkata,West Bengal,22.458564,88.362159,1,0.3,7,3,minor,clear,high,rural,high
11169,Chandigarh,Punjab,30.746864,76.881007,0,0.25,3,1,major,rain,medium,highway,low
11170,Chennai,Tamil Nadu,12.892493,80.17723,2,0.65,12,3,major,fog,low,rural,high
11171,Mumbai,Maharashtra,19.229861,72.911531,1,0.3,15,0,major,clear,high,rural,high
11172,Pune,Maharashtra,18.624204,73.78391,2,0.8,8,2,minor,fog,low,highway,high
11173,Pune,Maharashtra,18.519873,73.960937,1,0.3,22,1,minor,clear,high,urban,high
11174,Bangalore,Karnataka,12.934193,77.675724,1,0.5,6,1,fatal,clear,high,highway,high
11175,Chennai,Tamil Nadu,13.184809,80.281768,2,0.45,2,1,minor,fog,low,rural,low
11176,Chandigarh,Punjab,30.639139,76.712672,1,0.1,3,1,minor,clear,high,rural,low
11177,Pune,Maharashtra,18.481468,73.988657,0,0.45,15,3,minor,rain,medium,highway,high
11178,Delhi,Delhi,28.79258,77.165821,1,0.65,17,5,fatal,clear,high,rural,high
11179,Delhi,Delhi,28.575757,76.820504,2,0.45,6,0,minor,fog,low,rural,low
11180,Hyderabad,Telangana,17.528699,78.577419,3,0.45,12,0,minor,rain,low,highway,low
11181,Delhi,Delhi,28.865694,76.88298,0,0.25,21,2,minor,rain,medium,urban,low
11182,Kolkata,West Bengal,22.658152,88.416121,2,0.45,16,0,major,fog,low,urban,medium
11183,Chandigarh,Punjab,30.795577,76.874218,1,0.1,21,1,minor,clear,high,highway,low
11184,Bangalore,Karnataka,13.185983,77.429903,1,0.1,1,1,minor,clear,high,rural,low
11185,Delhi,Delhi,28.729211,77.253589,1,0.25,8,0,minor,clear,high,rural,medium
11186,Kolkata,West Bengal,22.495581,88.442153,2,0.45,16,3,minor,fog,low,urban,medium
11187,Chennai,Tamil Nadu,12.876228,80.111534,0,0.25,2,1,minor,rain,medium,highway,low
11188,Delhi,Delhi,28.667861,76.917616,2,0.65,13,0,minor,fog,low,urban,high
11189,Pune,Maharashtra,18.633706,73.705943,2,0.8,18,1,minor,fog,low,highway,high
11190,Chennai,Tamil Nadu,13.169105,80.265941,1,0.1,14,2,minor,clear,high,urban,low
11191,Delhi,Delhi,28.546346,77.212311,1,0.1,13,3,major,clear,high,rural,medium
11192,Kolkata,West Bengal,22.631654,88.399203,1,0.25,9,0,minor,clear,high,urban,medium
11193,Mumbai,Maharashtra,18.809871,72.717496,3,0.65,11,3,major,rain,low,rural,high
11194,Kolkata,West Bengal,22.555845,88.224427,1,0.65,8,4,fatal,clear,high,highway,high
11195,Hyderabad,Telangana,17.474409,78.519773,2,0.45,2,2,minor,fog,low,highway,low
