accident_id,city,accident_severity,actual,prediction,residual
16433,Pune,fatal,0.3,0.1282,0.1718
16434,Chennai,minor,0.6,0.6427,-0.0427
16437,Chandigarh,fatal,1.0,0.7974,0.2026
16442,Pune,minor,0.45,0.4602,-0.0102
16450,Kolkata,fatal,0.3,0.1206,0.1794
16451,Kolkata,fatal,0.65,0.4673,0.1827
16453,Chennai,minor,0.45,0.4804,-0.0304
16462,Chandigarh,minor,0.45,0.4514,-0.0014
16466,Chandigarh,minor,0.1,0.176,-0.076
16473,Chennai,minor,0.3,0.3094,-0.0094
16479,Bangalore,minor,0.45,0.4872,-0.0372
16488,Chennai,minor,0.6,0.6026,-0.0026
16494,Mumbai,minor,0.45,0.4902,-0.0402
16504,Kolkata,fatal,0.65,0.4918,0.1582
16506,Kolkata,fatal,0.45,0.278,0.172
16509,Pune,fatal,0.5,0.331,0.169
16510,Mumbai,minor,0.45,0.4829,-0.0329
16511,Kolkata,minor,0.65,0.6601,-0.0101
16519,Mumbai,minor,0.3,0.3057,-0.0057
16521,Pune,minor,0.65,0.7111,-0.0611
16523,Chennai,major,0.45,0.4497,0.0003
16528,Delhi,major,0.45,0.4819,-0.0319
16529,Hyderabad,minor,0.45,0.5134,-0.0634
16536,Mumbai,minor,0.1,0.1324,-0.0324
16547,Delhi,major,0.45,0.5152,-0.0652
16550,Pune,minor,0.45,0.4845,-0.0345
16551,Mumbai,major,0.45,0.5052,-0.0552
16554,Chandigarh,minor,0.25,0.3244,-0.0744
16560,Kolkata,major,0.1,0.1447,-0.0447
16561,Chandigarh,minor,0.1,0.1516,-0.0516
16576,Bangalore,minor,0.1,0.1479,-0.0479
16578,Chandigarh,fatal,0.8,0.6544,0.1456
16581,Pune,fatal,0.6,0.3893,0.2107
16595,Pune,major,0.3,0.3572,-0.0572
16604,Pune,major,0.1,0.2397,-0.1397
16606,Mumbai,major,0.25,0.3522,-0.1022
16621,Chandigarh,major,0.1,0.131,-0.031
16624,Chennai,minor,0.65,0.6983,-0.0483
16629,Chennai,minor,0.45,0.4962,-0.0462
16632,Chandigarh,minor,0.1,0.1295,-0.0295
16635,Chandigarh,minor,0.65,0.6293,0.0207
16642,Chennai,major,0.45,0.5388,-0.0888
16646,Delhi,minor,0.3,0.3107,-0.0107
16649,Mumbai,fatal,0.65,0.4852,0.1648
16650,Bangalore,major,0.45,0.4765,-0.0265
16653,Chennai,minor,0.1,0.1065,-0.0065
16655,Pune,minor,0.65,0.6756,-0.0256
16657,Chandigarh,major,0.3,0.3368,-0.0368
16674,Chennai,minor,0.65,0.7092,-0.0592
16679,Chandigarh,minor,0.25,0.2651,-0.0151
16682,Kolkata,minor,0.25,0.2944,-0.0444
16690,Kolkata,minor,0.25,0.2577,-0.0077
16692,Chandigarh,minor,0.6,0.5919,0.0081
16698,Chandigarh,major,0.45,0.4529,-0.0029
16704,Kolkata,minor,0.8,0.7834,0.0166
16706,Hyderabad,fatal,0.65,0.4761,0.1739
16709,Delhi,minor,0.1,0.1062,-0.0062
16711,Bangalore,major,0.65,0.6623,-0.0123
16720,Delhi,minor,0.1,0.1364,-0.0364
16725,Bangalore,minor,0.25,0.2941,-0.0441
16728,Delhi,minor,0.1,0.1075,-0.0075
16730,Hyderabad,fatal,0.65,0.4431,0.2069
16743,Chennai,major,0.1,0.1349,-0.0349
16744,Delhi,minor,0.45,0.5112,-0.0612
16746,Pune,minor,0.6,0.6442,-0.0442
16758,Chennai,minor,0.45,0.4534,-0.0034
16762,Chandigarh,minor,0.45,0.5138,-0.0638
16764,Delhi,fatal,0.3,0.1457,0.1543
16766,Pune,minor,0.45,0.4981,-0.0481
16767,Mumbai,minor,0.45,0.4454,0.0046
16770,Bangalore,major,0.45,0.5205,-0.0705
16778,Bangalore,minor,0.45,0.4293,0.0207
16793,Hyderabad,minor,0.45,0.4958,-0.0458
16799,Mumbai,minor,0.25,0.3281,-0.0781
16800,Bangalore,fatal,0.5,0.3051,0.1949
16801,Delhi,major,0.45,0.4833,-0.0333
16802,Mumbai,major,0.25,0.3201,-0.0701
16805,Hyderabad,fatal,0.65,0.5074,0.1426
16811,Mumbai,minor,0.45,0.4408,0.0092
16815,Kolkata,fatal,0.85,0.672,0.178
16826,Chennai,minor,0.3,0.3813,-0.0813
16827,Chennai,minor,0.25,0.2696,-0.0196
16829,Bangalore,major,0.45,0.489,-0.039
16832,Mumbai,minor,0.4,0.3746,0.0254
16834,Chandigarh,minor,0.45,0.4596,-0.0096
16836,Bangalore,fatal,0.8,0.6133,0.1867
16841,Delhi,minor,0.25,0.2251,0.0249
16845,Kolkata,minor,0.45,0.4325,0.0175
16846,Chandigarh,major,0.1,0.1215,-0.0215
16885,Mumbai,minor,0.3,0.3648,-0.0648
16889,Delhi,minor,0.1,0.1403,-0.0403
16897,Kolkata,fatal,0.65,0.4314,0.2186
16898,Kolkata,minor,0.3,0.3697,-0.0697
16899,Chandigarh,minor,0.45,0.458,-0.008
16900,Chandigarh,minor,0.1,0.2045,-0.1045
16902,Hyderabad,minor,0.45,0.4535,-0.0035
16905,Hyderabad,minor,0.45,0.4472,0.0028
16906,Chandigarh,minor,0.25,0.3066,-0.0566
16919,Bangalore,major,0.1,0.1845,-0.0845
16921,Chandigarh,fatal,0.65,0.5194,0.1306
16922,Bangalore,major,0.45,0.5197,-0.0697
16923,Mumbai,minor,0.45,0.5005,-0.0505
16928,Hyderabad,major,0.25,0.2796,-0.0296
16930,Delhi,major,0.45,0.4854,-0.0354
16938,Pune,major,0.45,0.4554,-0.0054
16942,Chandigarh,minor,0.1,0.2392,-0.1392
16949,Delhi,major,0.1,0.1141,-0.0141
16956,Delhi,minor,0.65,0.6392,0.0108
16958,Delhi,major,0.1,0.1108,-0.0108
16974,Hyderabad,minor,0.25,0.2399,0.0101
16979,Chennai,minor,0.45,0.4852,-0.0352
16983,Kolkata,minor,0.3,0.3058,-0.0058
16986,Chandigarh,minor,0.1,0.0838,0.0162
16992,Chennai,minor,0.1,0.1135,-0.0135
16996,Bangalore,minor,0.1,0.1239,-0.0239
16999,Kolkata,major,0.45,0.4805,-0.0305
17001,Bangalore,minor,0.1,0.0875,0.0125
17002,Chennai,minor,0.45,0.4342,0.0158
17006,Bangalore,minor,0.3,0.3495,-0.0495
17009,Chandigarh,major,0.8,0.8067,-0.0067
17010,Bangalore,major,0.8,0.8431,-0.0431
17015,Delhi,fatal,0.5,0.2747,0.2253
17027,Bangalore,minor,0.1,0.1783,-0.0783
17029,Chandigarh,major,0.8,0.795,0.005
17031,Kolkata,minor,0.45,0.4483,0.0017
17032,Chandigarh,minor,0.65,0.6465,0.0035
17037,Mumbai,major,0.25,0.2966,-0.0466
17038,Kolkata,minor,0.3,0.3109,-0.0109
17044,Chennai,major,0.45,0.4676,-0.0176
17047,Bangalore,major,0.1,0.1188,-0.0188
17048,Bangalore,minor,0.45,0.5361,-0.0861
17050,Chandigarh,major,0.45,0.4638,-0.0138
17055,Chennai,major,0.45,0.4486,0.0014
17061,Hyderabad,fatal,0.3,0.1522,0.1478
17062,Chandigarh,major,0.65,0.7016,-0.0516
17072,Mumbai,major,0.45,0.4772,-0.0272
17073,Kolkata,fatal,0.85,0.679,0.171
17075,Pune,minor,0.65,0.7181,-0.0681
17076,Chennai,minor,0.25,0.3407,-0.0907
17078,Chennai,major,0.25,0.2891,-0.0391
17089,Pune,minor,0.45,0.4758,-0.0258
17097,Chennai,major,0.1,0.1075,-0.0075
17099,Kolkata,minor,0.1,0.1245,-0.0245
17110,Hyderabad,minor,0.1,0.1303,-0.0303
17113,Kolkata,fatal,0.85,0.6833,0.1667
17115,Mumbai,minor,0.1,0.0925,0.0075
17116,Chandigarh,major,0.1,0.1229,-0.0229
17122,Chandigarh,minor,0.45,0.4773,-0.0273
17126,Pune,minor,0.25,0.3213,-0.0713
17134,Kolkata,minor,0.65,0.6951,-0.0451
17139,Bangalore,minor,0.45,0.5038,-0.0538
17140,Delhi,minor,0.25,0.2988,-0.0488
17150,Delhi,minor,0.45,0.478,-0.028
17153,Chennai,fatal,0.65,0.4656,0.1844
17157,Kolkata,minor,0.1,0.1414,-0.0414
17160,Chandigarh,minor,0.45,0.4642,-0.0142
17168,Chandigarh,major,0.65,0.6436,0.0064
17169,Pune,fatal,0.65,0.4413,0.2087
17171,Hyderabad,minor,0.6,0.5765,0.0235
17172,Delhi,minor,0.65,0.688,-0.038
17174,Kolkata,major,0.1,0.1377,-0.0377
17181,Delhi,minor,0.65,0.6382,0.0118
17184,Chandigarh,minor,0.45,0.5035,-0.0535
17200,Delhi,major,0.3,0.308,-0.008
17203,Kolkata,major,0.45,0.4543,-0.0043
17212,Bangalore,minor,0.45,0.5068,-0.0568
17221,Kolkata,minor,0.6,0.6527,-0.0527
17222,Chandigarh,major,0.25,0.2405,0.0095
17229,Hyderabad,minor,0.8,0.8028,-0.0028
17233,Pune,minor,0.1,0.1073,-0.0073
17235,Chandigarh,fatal,0.65,0.5092,0.1408
17242,Chandigarh,minor,0.45,0.431,0.019
17248,Pune,fatal,0.65,0.4878,0.1622
17254,Pune,minor,0.6,0.6178,-0.0178
17267,Pune,minor,0.45,0.4335,0.0165
17268,Hyderabad,minor,0.45,0.4813,-0.0313
17270,Mumbai,minor,0.45,0.4824,-0.0324
17276,Delhi,major,0.45,0.424,0.026
17278,Bangalore,fatal,0.45,0.3645,0.0855
17282,Pune,major,0.8,0.7915,0.0085
17284,Chennai,minor,0.45,0.5385,-0.0885
17287,Delhi,minor,0.45,0.4465,0.0035
17291,Mumbai,minor,0.45,0.4849,-0.0349
17294,Chennai,minor,0.3,0.3138,-0.0138
17300,Mumbai,minor,0.45,0.4563,-0.0063
17301,Chennai,minor,0.25,0.3405,-0.0905
17303,Pune,fatal,0.65,0.4826,0.1674
17304,Chandigarh,major,0.65,0.676,-0.026
17307,Pune,minor,0.65,0.6281,0.0219
17310,Chandigarh,major,0.3,0.314,-0.014
17312,Chandigarh,minor,0.1,0.1362,-0.0362
17314,Kolkata,major,0.25,0.3169,-0.0669
17316,Kolkata,minor,0.1,0.1217,-0.0217
17322,Pune,minor,0.8,0.8619,-0.0619
17338,Hyderabad,minor,0.45,0.4873,-0.0373
17343,Chandigarh,minor,0.1,0.0979,0.0021
17355,Chennai,fatal,0.85,0.717,0.133
17357,Hyderabad,minor,0.45,0.4756,-0.0256
17361,Pune,major,0.1,0.1182,-0.0182
17366,Pune,major,0.45,0.4734,-0.0234
17371,Chandigarh,minor,0.1,0.1055,-0.0055
17372,Pune,major,0.1,0.1256,-0.0256
17375,Hyderabad,major,0.45,0.467,-0.017
17376,Kolkata,minor,0.8,0.7816,0.0184
17378,Pune,major,0.45,0.484,-0.034
17379,Chandigarh,major,0.45,0.5092,-0.0592
17383,Kolkata,minor,0.25,0.3308,-0.0808
17385,Kolkata,fatal,0.65,0.4659,0.1841
17388,Chandigarh,major,0.45,0.4781,-0.0281
17392,Chandigarh,minor,0.25,0.3352,-0.0852
17393,Chandigarh,major,0.45,0.4573,-0.0073
17407,Hyderabad,fatal,0.65,0.4495,0.2005
17414,Chennai,major,0.3,0.3409,-0.0409
17432,Chandigarh,minor,0.8,0.8062,-0.0062
17434,Hyderabad,minor,0.65,0.7239,-0.0739
17445,Chennai,major,0.45,0.4773,-0.0273
17449,Pune,major,0.25,0.247,0.003
17450,Bangalore,minor,0.1,0.0921,0.0079
17458,Delhi,minor,0.45,0.5201,-0.0701
17460,Pune,minor,0.1,0.0982,0.0018
17463,Chandigarh,minor,0.45,0.4878,-0.0378
17464,Mumbai,minor,0.45,0.4363,0.0137
17469,Kolkata,major,0.45,0.4687,-0.0187
17470,Delhi,minor,0.25,0.2812,-0.0312
17473,Bangalore,major,0.6,0.6026,-0.0026
17479,Bangalore,minor,0.1,0.1071,-0.0071
17481,Kolkata,major,0.4,0.3972,0.0028
17482,Delhi,minor,0.3,0.3001,-0.0001
17489,Chandigarh,minor,0.8,0.8445,-0.0445
17491,Bangalore,major,0.6,0.5883,0.0117
17492,Chennai,major,0.1,0.1584,-0.0584
17493,Chandigarh,fatal,0.3,0.0874,0.2126
17495,Mumbai,major,0.8,0.8365,-0.0365
17506,Hyderabad,major,0.3,0.3088,-0.0088
17507,Delhi,major,0.6,0.6,0.0
17509,Pune,minor,0.45,0.4611,-0.0111
17513,Mumbai,minor,0.3,0.3115,-0.0115
17517,Hyderabad,major,0.1,0.1206,-0.0206
17518,Delhi,fatal,0.55,0.348,0.202
17523,Mumbai,minor,0.45,0.456,-0.006
17532,Delhi,minor,0.25,0.2676,-0.0176
17534,Pune,minor,0.1,0.1011,-0.0011
17537,Delhi,minor,0.45,0.5004,-0.0504
17545,Chennai,minor,0.65,0.6568,-0.0068
17546,Bangalore,major,0.45,0.4882,-0.0382
17547,Bangalore,minor,0.3,0.3269,-0.0269
17552,Mumbai,fatal,0.45,0.2747,0.1753
17555,Bangalore,fatal,0.45,0.3301,0.1199
17562,Chennai,minor,0.65,0.6958,-0.0458
17568,Pune,minor,0.45,0.4846,-0.0346
17569,Kolkata,minor,0.45,0.4964,-0.0464
17571,Delhi,minor,0.3,0.2895,0.0105
17584,Bangalore,minor,0.8,0.785,0.015
17589,Bangalore,minor,0.1,0.1472,-0.0472
17595,Pune,major,0.3,0.3402,-0.0402
17605,Chennai,minor,0.45,0.4748,-0.0248
17609,Kolkata,minor,0.8,0.8637,-0.0637
17613,Hyderabad,major,0.45,0.4449,0.0051
17617,Chandigarh,major,0.45,0.4922,-0.0422
17619,Mumbai,minor,0.1,0.1123,-0.0123
17625,Pune,fatal,0.3,0.1015,0.1985
17630,Delhi,major,0.45,0.5018,-0.0518
17638,Chennai,minor,0.6,0.6157,-0.0157
17640,Chennai,major,0.25,0.2669,-0.0169
17642,Kolkata,minor,0.4,0.5275,-0.1275
17644,Hyderabad,major,0.1,0.1632,-0.0632
17645,Mumbai,minor,0.45,0.5002,-0.0502
17658,Pune,minor,0.65,0.6627,-0.0127
17676,Pune,minor,0.25,0.2721,-0.0221
17678,Pune,minor,0.1,0.1584,-0.0584
17679,Kolkata,major,0.6,0.6226,-0.0226
17685,Pune,minor,0.3,0.2932,0.0068
17687,Kolkata,minor,0.3,0.33,-0.03
17688,Pune,fatal,0.3,0.1345,0.1655
17695,Chandigarh,major,0.1,0.1074,-0.0074
17702,Bangalore,minor,0.65,0.6511,-0.0011
17710,Chennai,major,0.45,0.4425,0.0075
17725,Kolkata,minor,0.65,0.6468,0.0032
17730,Bangalore,fatal,0.65,0.476,0.174
17734,Bangalore,minor,0.65,0.6186,0.0314
17747,Pune,minor,0.1,0.143,-0.043
17755,Hyderabad,major,0.6,0.6931,-0.0931
17762,Hyderabad,major,0.8,0.8957,-0.0957
17763,Mumbai,fatal,1.0,0.8622,0.1378
17778,Chennai,minor,0.6,0.8159,-0.2159
17779,Bangalore,minor,0.25,0.2943,-0.0443
17781,Hyderabad,minor,0.25,0.2808,-0.0308
17782,Chandigarh,minor,0.45,0.455,-0.005
17783,Kolkata,major,0.25,0.2422,0.0078
17796,Mumbai,fatal,0.3,0.1042,0.1958
17798,Bangalore,minor,0.1,0.1621,-0.0621
17800,Chennai,fatal,0.65,0.4524,0.1976
17802,Chennai,minor,0.45,0.4458,0.0042
17803,Chennai,minor,0.1,0.1501,-0.0501
17806,Mumbai,minor,0.65,0.7051,-0.0551
17812,Delhi,fatal,0.85,0.725,0.125
17813,Delhi,major,0.3,0.322,-0.022
17821,Delhi,major,0.8,0.8013,-0.0013
17841,Bangalore,minor,0.45,0.5147,-0.0647
17842,Kolkata,minor,0.6,0.5971,0.0029
17860,Mumbai,minor,0.45,0.4573,-0.0073
17861,Mumbai,fatal,0.3,0.1176,0.1824
17865,Mumbai,minor,0.1,0.0893,0.0107
17866,Mumbai,major,0.65,0.7998,-0.1498
17867,Hyderabad,minor,0.45,0.4425,0.0075
17871,Mumbai,fatal,0.5,0.3305,0.1695
17875,Kolkata,fatal,0.3,0.1699,0.1301
17876,Pune,minor,0.25,0.2583,-0.0083
17882,Mumbai,major,0.25,0.2956,-0.0456
17883,Kolkata,major,0.45,0.4904,-0.0404
17892,Bangalore,major,0.3,0.3497,-0.0497
17893,Pune,fatal,0.45,0.3074,0.1426
17895,Mumbai,fatal,0.45,0.2625,0.1875
17897,Kolkata,minor,0.1,0.2033,-0.1033
17900,Bangalore,major,0.25,0.3151,-0.0651
17905,Bangalore,minor,0.1,0.1177,-0.0177
17906,Kolkata,minor,0.45,0.5058,-0.0558
17910,Chennai,minor,0.65,0.7025,-0.0525
17912,Delhi,major,0.3,0.3349,-0.0349
17927,Hyderabad,major,0.45,0.4501,-0.0001
17929,Delhi,minor,0.45,0.5628,-0.1128
17935,Bangalore,minor,0.1,0.1047,-0.0047
17964,Delhi,minor,0.6,0.6328,-0.0328
17965,Chennai,minor,0.8,0.8344,-0.0344
17966,Mumbai,minor,0.1,0.1223,-0.0223
17975,Mumbai,minor,0.4,0.5187,-0.1187
17994,Hyderabad,minor,0.6,0.5887,0.0113
17996,Delhi,minor,0.3,0.357,-0.057
17998,Pune,fatal,0.5,0.2837,0.2163
18002,Chandigarh,fatal,0.3,0.1054,0.1946
18010,Chandigarh,minor,0.45,0.459,-0.009
18011,Mumbai,fatal,0.45,0.2785,0.1715
18021,Hyderabad,major,0.45,0.4625,-0.0125
18024,Delhi,major,0.6,0.6017,-0.0017
18027,Bangalore,minor,0.1,0.0852,0.0148
18029,Kolkata,minor,0.1,0.1165,-0.0165
18033,Chandigarh,minor,0.6,0.5853,0.0147
18044,Bangalore,minor,0.1,0.1101,-0.0101
18045,Bangalore,minor,0.1,0.1564,-0.0564
18047,Kolkata,minor,0.3,0.3733,-0.0733
18058,Kolkata,minor,0.1,0.1491,-0.0491
18066,Hyderabad,minor,0.25,0.282,-0.032
18072,Bangalore,minor,0.3,0.3558,-0.0558
18074,Pune,minor,0.45,0.5286,-0.0786
18075,Pune,minor,0.45,0.4534,-0.0034
18084,Delhi,minor,0.45,0.4992,-0.0492
18086,Kolkata,minor,0.25,0.2771,-0.0271
18089,Bangalore,major,0.6,0.636,-0.036
18094,Hyderabad,major,0.65,0.6146,0.0354
18104,Pune,minor,0.8,0.8989,-0.0989
18111,Kolkata,major,0.8,0.8952,-0.0952
18115,Hyderabad,minor,0.1,0.1245,-0.0245
18122,Kolkata,minor,0.6,0.6754,-0.0754
18128,Chandigarh,major,0.45,0.462,-0.012
18133,Pune,major,0.1,0.1151,-0.0151
18135,Mumbai,minor,0.6,0.6588,-0.0588
18136,Chennai,major,0.45,0.5382,-0.0882
18137,Hyderabad,major,0.25,0.2508,-0.0008
18143,Bangalore,major,0.65,0.6652,-0.0152
18152,Delhi,minor,0.45,0.504,-0.054
18153,Chennai,minor,0.45,0.488,-0.038
18164,Chandigarh,minor,0.3,0.3772,-0.0772
18169,Bangalore,minor,0.3,0.3608,-0.0608
18176,Chandigarh,major,0.25,0.2974,-0.0474
18179,Bangalore,fatal,0.3,0.1114,0.1886
18180,Hyderabad,fatal,0.5,0.3867,0.1133
18181,Pune,fatal,0.3,0.1153,0.1847
18184,Pune,minor,0.3,0.3542,-0.0542
18187,Chennai,minor,0.8,0.8012,-0.0012
18191,Bangalore,fatal,0.85,0.7348,0.1152
18200,Bangalore,minor,0.3,0.3445,-0.0445
18202,Chennai,major,0.25,0.2827,-0.0327
18206,Kolkata,minor,0.1,0.1153,-0.0153
18220,Chennai,major,0.1,0.1054,-0.0054
18229,Hyderabad,fatal,1.0,0.8258,0.1742
18244,Chandigarh,minor,0.45,0.4897,-0.0397
18245,Delhi,fatal,0.3,0.1729,0.1271
18253,Kolkata,major,0.1,0.1178,-0.0178
18257,Kolkata,minor,0.1,0.1208,-0.0208
18258,Chandigarh,major,0.45,0.4841,-0.0341
18266,Delhi,major,0.65,0.6852,-0.0352
18272,Kolkata,major,0.1,0.1013,-0.0013
18276,Pune,minor,0.3,0.3872,-0.0872
18283,Chennai,minor,0.6,0.6536,-0.0536
18286,Chandigarh,major,0.1,0.0925,0.0075
18289,Hyderabad,minor,0.9,0.8608,0.0392
18292,Delhi,fatal,0.3,0.158,0.142
18294,Pune,major,0.45,0.5238,-0.0738
18306,Chandigarh,major,0.45,0.4599,-0.0099
18313,Kolkata,minor,0.45,0.4587,-0.0087
18314,Mumbai,minor,0.45,0.4779,-0.0279
18319,Mumbai,minor,0.3,0.265,0.035
18324,Chandigarh,minor,0.1,0.0946,0.0054
18325,Kolkata,minor,0.45,0.4977,-0.0477
18329,Kolkata,minor,0.1,0.1246,-0.0246
18343,Bangalore,minor,0.45,0.499,-0.049
18345,Delhi,minor,0.2,0.3808,-0.1808
18347,Pune,minor,0.45,0.4482,0.0018
18352,Chandigarh,minor,0.45,0.4583,-0.0083
18357,Bangalore,major,0.25,0.2315,0.0185
18372,Kolkata,major,0.1,0.2377,-0.1377
18378,Bangalore,minor,0.45,0.4639,-0.0139
18382,Pune,major,0.6,0.6477,-0.0477
18398,Chennai,minor,0.65,0.6927,-0.0427
18399,Chennai,minor,0.45,0.4956,-0.0456
18400,Chandigarh,minor,0.1,0.1565,-0.0565
18405,Chandigarh,minor,0.25,0.2546,-0.0046
18409,Hyderabad,minor,0.1,0.1193,-0.0193
18414,Mumbai,major,0.1,0.0997,0.0003
18415,Mumbai,minor,0.1,0.08,0.02
18418,Chandigarh,minor,0.45,0.4601,-0.0101
18421,Delhi,major,0.45,0.4992,-0.0492
18424,Pune,major,0.8,0.788,0.012
18429,Chandigarh,minor,0.65,0.6257,0.0243
18436,Mumbai,fatal,0.65,0.4838,0.1662
18439,Delhi,minor,0.6,0.6394,-0.0394
18446,Kolkata,minor,0.45,0.4646,-0.0146
18451,Mumbai,major,0.45,0.4743,-0.0243
18455,Delhi,major,0.4,0.5069,-0.1069
18458,Chennai,minor,0.3,0.3271,-0.0271
18462,Chandigarh,minor,0.25,0.2644,-0.0144
18463,Hyderabad,minor,0.3,0.3584,-0.0584
18477,Chennai,fatal,0.3,0.1783,0.1217
18482,Mumbai,major,0.45,0.5595,-0.1095
18483,Kolkata,minor,0.25,0.277,-0.027
18499,Mumbai,fatal,0.65,0.4818,0.1682
18500,Chennai,major,0.45,0.5308,-0.0808
18502,Delhi,minor,0.45,0.494,-0.044
18505,Chandigarh,fatal,0.3,0.1251,0.1749
18512,Kolkata,fatal,0.3,0.1336,0.1664
18525,Delhi,major,0.3,0.2823,0.0177
18533,Mumbai,major,0.25,0.2732,-0.0232
18535,Mumbai,fatal,0.8,0.5983,0.2017
18536,Chennai,minor,0.45,0.4842,-0.0342
18547,Bangalore,major,0.45,0.4644,-0.0144
18554,Kolkata,fatal,0.65,0.4511,0.1989
18557,Chandigarh,fatal,0.3,0.0865,0.2135
18559,Chennai,major,0.45,0.4634,-0.0134
18561,Mumbai,minor,0.1,0.0962,0.0038
18562,Kolkata,minor,0.45,0.4628,-0.0128
18573,Chandigarh,major,0.1,0.1015,-0.0015
18580,Delhi,minor,0.45,0.4595,-0.0095
18581,Chandigarh,minor,0.1,0.103,-0.003
18593,Bangalore,fatal,0.5,0.3063,0.1937
18595,Chennai,fatal,0.45,0.2875,0.1625
18601,Kolkata,minor,0.45,0.5213,-0.0713
18603,Pune,major,0.1,0.1958,-0.0958
18614,Pune,major,0.25,0.2784,-0.0284
18616,Chandigarh,major,0.3,0.3364,-0.0364
18620,Chennai,major,0.6,0.6921,-0.0921
18622,Hyderabad,minor,0.1,0.1157,-0.0157
18628,Chandigarh,minor,0.1,0.0931,0.0069
18636,Chandigarh,minor,0.45,0.501,-0.051
18638,Hyderabad,fatal,1.0,0.8465,0.1535
18649,Mumbai,major,0.25,0.3047,-0.0547
18651,Bangalore,minor,0.3,0.3051,-0.0051
18655,Kolkata,minor,0.45,0.4658,-0.0158
18662,Mumbai,major,0.25,0.3453,-0.0953
18664,Bangalore,minor,0.3,0.3218,-0.0218
18669,Kolkata,minor,0.25,0.2312,0.0188
18678,Delhi,fatal,0.45,0.2512,0.1988
18682,Chandigarh,major,0.8,0.9319,-0.1319
18692,Chennai,major,0.25,0.3105,-0.0605
18697,Mumbai,major,0.25,0.2409,0.0091
18698,Bangalore,minor,0.3,0.2945,0.0055
18704,Chandigarh,major,0.1,0.1094,-0.0094
18710,Delhi,fatal,0.3,0.1857,0.1143
18724,Chandigarh,fatal,0.45,0.3042,0.1458
18732,Chandigarh,minor,0.6,0.6053,-0.0053
18737,Bangalore,major,0.1,0.0917,0.0083
18738,Kolkata,minor,0.8,0.8133,-0.0133
18740,Chennai,minor,0.1,0.1128,-0.0128
18741,Bangalore,minor,0.6,0.6082,-0.0082
18743,Bangalore,fatal,0.8,0.6085,0.1915
18746,Kolkata,minor,0.45,0.4884,-0.0384
18748,Chennai,major,0.65,0.6442,0.0058
18753,Kolkata,minor,0.65,0.637,0.013
18759,Mumbai,major,0.1,0.1377,-0.0377
18773,Mumbai,minor,0.8,0.7957,0.0043
18785,Kolkata,major,0.25,0.2703,-0.0203
18786,Mumbai,minor,0.45,0.4631,-0.0131
18792,Bangalore,minor,0.9,0.8849,0.0151
18797,Pune,minor,0.45,0.4888,-0.0388
18801,Kolkata,minor,0.45,0.4721,-0.0221
18808,Pune,fatal,0.3,0.0853,0.2147
18812,Chennai,minor,0.6,0.6312,-0.0312
18815,Delhi,major,0.65,0.7056,-0.0556
18820,Bangalore,minor,0.3,0.3118,-0.0118
18821,Delhi,fatal,0.65,0.4999,0.1501
18824,Delhi,minor,0.45,0.5187,-0.0687
18825,Delhi,minor,0.8,0.8547,-0.0547
18826,Chennai,minor,0.6,0.6256,-0.0256
18829,Hyderabad,minor,0.8,0.7852,0.0148
18843,Kolkata,major,0.6,0.6115,-0.0115
18855,Pune,minor,0.45,0.5252,-0.0752
18857,Kolkata,minor,0.1,0.109,-0.009
18858,Chandigarh,major,0.1,0.0907,0.0093
18865,Kolkata,minor,0.25,0.2806,-0.0306
18873,Pune,minor,0.6,0.6747,-0.0747
18874,Mumbai,minor,0.6,0.6284,-0.0284
18879,Bangalore,minor,0.3,0.3478,-0.0478
18882,Pune,major,0.65,0.6786,-0.0286
18885,Chennai,minor,0.4,0.482,-0.082
18891,Mumbai,minor,0.3,0.4395,-0.1395
18894,Chandigarh,minor,0.3,0.3428,-0.0428
18902,Hyderabad,major,0.8,0.7768,0.0232
18905,Chennai,major,0.45,0.5964,-0.1464
18915,Chandigarh,major,0.8,0.7947,0.0053
18916,Chennai,fatal,0.3,0.1694,0.1306
18919,Bangalore,minor,0.6,0.6417,-0.0417
18924,Mumbai,minor,0.8,0.8259,-0.0259
18925,Chennai,fatal,0.65,0.5308,0.1192
18936,Delhi,minor,0.1,0.1182,-0.0182
18940,Bangalore,fatal,0.45,0.2741,0.1759
18953,Mumbai,minor,0.45,0.4882,-0.0382
18958,Kolkata,minor,0.45,0.4811,-0.0311
18961,Delhi,minor,0.45,0.4883,-0.0383
18965,Bangalore,minor,0.3,0.3102,-0.0102
18972,Bangalore,minor,0.45,0.4744,-0.0244
18975,Hyderabad,minor,0.8,0.7779,0.0221
18981,Chennai,major,0.1,0.1062,-0.0062
18986,Pune,major,0.45,0.4777,-0.0277
18990,Delhi,minor,0.6,0.6647,-0.0647
18991,Delhi,minor,0.1,0.1183,-0.0183
18992,Delhi,major,0.6,0.6154,-0.0154
18994,Bangalore,minor,0.1,0.1232,-0.0232
19001,Pune,minor,0.45,0.4913,-0.0413
19005,Chennai,major,0.6,0.6587,-0.0587
19011,Chandigarh,minor,0.65,0.6849,-0.0349
19032,Hyderabad,minor,0.25,0.2354,0.0146
19035,Chandigarh,major,0.45,0.4778,-0.0278
19036,Pune,minor,0.6,0.6656,-0.0656
19037,Chandigarh,minor,0.45,0.459,-0.009
19040,Pune,minor,0.65,0.6608,-0.0108
19043,Pune,minor,0.65,0.6758,-0.0258
